dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
derma,scratch,4,jpeg_compression,4,0.5462305203322988,0.5129114431463678,0.48708855685363217,1.0035544814892468,0.3192647972388606,True,False,0.47716296678659287,0.07858540706233175
derma,scratch,4,jpeg_compression,5,0.5462305203322988,0.4789803604010025,0.5210196395989974,1.0035544814892468,0.3192647972388606,True,False,0.47716296678659287,0.07858540706233175
derma,pretrained,0,gaussian_noise,1,0.7104744268353997,0.3532277680955705,0.6467722319044296,1.0083691982740155,1.3108251989256674,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,0,gaussian_noise,2,0.7104744268353997,0.25017397136545677,0.7498260286345433,1.0083691982740155,1.3108251989256674,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,0,gaussian_noise,3,0.7104744268353997,0.21863691743312905,0.7813630825668709,1.0083691982740155,1.3108251989256674,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,0,gaussian_noise,4,0.7104744268353997,0.15217558079537796,0.847824419204622,1.0083691982740155,1.3108251989256674,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,0,gaussian_noise,5,0.7104744268353997,0.14275061254927027,0.8572493874507298,1.0083691982740155,1.3108251989256674,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,1,gaussian_noise,1,0.7440463834561305,0.432725502604156,0.567274497395844,0.9648265461672372,1.3109250064582907,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,1,gaussian_noise,2,0.7440463834561305,0.31118400560764103,0.688815994392359,0.9648265461672372,1.3109250064582907,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,1,gaussian_noise,3,0.7440463834561305,0.2541196211290569,0.7458803788709432,0.9648265461672372,1.3109250064582907,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,1,gaussian_noise,4,0.7440463834561305,0.14396598743063965,0.8560340125693604,0.9648265461672372,1.3109250064582907,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,1,gaussian_noise,5,0.7440463834561305,0.14264408224139768,0.8573559177586023,0.9648265461672372,1.3109250064582907,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,2,gaussian_noise,1,0.684106628040369,0.30484062265959816,0.6951593773404019,0.9859770605159881,1.1934536812145005,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,2,gaussian_noise,2,0.684106628040369,0.27529108047382134,0.7247089195261787,0.9859770605159881,1.1934536812145005,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,2,gaussian_noise,3,0.684106628040369,0.2745197179001013,0.7254802820998987,0.9859770605159881,1.1934536812145005,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,2,gaussian_noise,4,0.684106628040369,0.20089458098607285,0.7991054190139272,0.9859770605159881,1.1934536812145005,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,2,gaussian_noise,5,0.684106628040369,0.14764664865336008,0.8523533513466399,0.9859770605159881,1.1934536812145005,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,3,gaussian_noise,1,0.759823002459764,0.3886961121487525,0.6113038878512476,1.01342014737098,1.4541000574165028,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,3,gaussian_noise,2,0.759823002459764,0.22951834339447133,0.7704816566055287,1.01342014737098,1.4541000574165028,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,3,gaussian_noise,3,0.759823002459764,0.19336264951204196,0.806637350487958,1.01342014737098,1.4541000574165028,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,3,gaussian_noise,4,0.759823002459764,0.14308037227500314,0.8569196277249969,1.01342014737098,1.4541000574165028,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,3,gaussian_noise,5,0.759823002459764,0.14285714285714285,0.8571428571428572,1.01342014737098,1.4541000574165028,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,4,gaussian_noise,1,0.7342786555676982,0.33786468793040036,0.6621353120695996,0.9988163081011064,1.355086977472497,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,4,gaussian_noise,2,0.7342786555676982,0.26693826646451485,0.7330617335354852,0.9988163081011064,1.355086977472497,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,4,gaussian_noise,3,0.7342786555676982,0.25175241980909285,0.7482475801909072,0.9988163081011064,1.355086977472497,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,4,gaussian_noise,4,0.7342786555676982,0.1531968581506608,0.8468031418493391,0.9988163081011064,1.355086977472497,True,False,0.770161396521756,0.37158383679749485
derma,pretrained,4,gaussian_noise,5,0.7342786555676982,0.14399895406606816,0.8560010459339318,0.9988163081011064,1.355086977472497,True,False,0.770161396521756,0.37158383679749485
derma,scratch,0,gaussian_noise,1,0.5642540763608883,0.48250722409238456,0.5174927759076154,0.8673291496453959,0.6249935613382933,True,False,0.770161396521756,0.37158383679749485
derma,scratch,0,gaussian_noise,2,0.5642540763608883,0.3832702376664286,0.6167297623335715,0.8673291496453959,0.6249935613382933,True,False,0.770161396521756,0.37158383679749485
derma,scratch,0,gaussian_noise,3,0.5642540763608883,0.326648214149592,0.673351785850408,0.8673291496453959,0.6249935613382933,True,False,0.770161396521756,0.37158383679749485
derma,scratch,0,gaussian_noise,4,0.5642540763608883,0.29161177071844147,0.7083882292815585,0.8673291496453959,0.6249935613382933,True,False,0.770161396521756,0.37158383679749485
