dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,rBE_small_denominator,alexnet_error,rBE_denominator
blood,pretrained,0,brightness_up,3,0.9899915047646126,0.9057476111880626,0.09425238881193743,1.2602116861240127,1.5173999247114562,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,0,brightness_up,4,0.9899915047646126,0.8710984631054495,0.12890153689455053,1.2602116861240127,1.5173999247114562,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,0,brightness_up,5,0.9899915047646126,0.8426694338023746,0.15733056619762542,1.2602116861240127,1.5173999247114562,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,1,brightness_up,1,0.9867345502282888,0.9799705333023631,0.020029466697636944,1.4305811976165919,1.68527619308,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,1,brightness_up,2,0.9867345502282888,0.9473752138890312,0.05262478611096877,1.4305811976165919,1.68527619308,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,1,brightness_up,3,0.9867345502282888,0.9001929087529059,0.09980709124709408,1.4305811976165919,1.68527619308,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,1,brightness_up,4,0.9867345502282888,0.8565608414428327,0.14343915855716727,1.4305811976165919,1.68527619308,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,1,brightness_up,5,0.9867345502282888,0.8190385996150336,0.18096140038496644,1.4305811976165919,1.68527619308,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,2,brightness_up,1,0.9911905785219126,0.9846946820736349,0.015305317926365136,1.2271905165130783,1.4959750776929135,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,2,brightness_up,2,0.9911905785219126,0.9627036738514434,0.0372963261485566,1.2271905165130783,1.4959750776929135,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,2,brightness_up,3,0.9911905785219126,0.9123344783578471,0.08766552164215291,1.2271905165130783,1.4959750776929135,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,2,brightness_up,4,0.9911905785219126,0.8753636052844742,0.12463639471552579,1.2271905165130783,1.4959750776929135,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,2,brightness_up,5,0.9911905785219126,0.8386822341692316,0.1613177658307684,1.2271905165130783,1.4959750776929135,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,3,brightness_up,1,0.9910253517357612,0.9847449897363485,0.015255010263651503,0.7874495429086953,0.8949038610399873,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,3,brightness_up,2,0.9910253517357612,0.9697135170161171,0.030286482983882923,0.7874495429086953,0.8949038610399873,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,3,brightness_up,3,0.9910253517357612,0.9453105825181134,0.054689417481886604,0.7874495429086953,0.8949038610399873,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,3,brightness_up,4,0.9910253517357612,0.9229295887787957,0.07707041122120428,0.7874495429086953,0.8949038610399873,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,3,brightness_up,5,0.9910253517357612,0.9038085072427056,0.09619149275729444,0.7874495429086953,0.8949038610399873,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,4,brightness_up,1,0.9920144566582404,0.9848422297208919,0.01515777027910814,1.1258237021439468,1.3742895496604497,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,4,brightness_up,2,0.9920144566582404,0.9606516780581988,0.039348321941801156,1.1258237021439468,1.3742895496604497,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,4,brightness_up,3,0.9920144566582404,0.916759286154897,0.08324071384510301,1.1258237021439468,1.3742895496604497,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,4,brightness_up,4,0.9920144566582404,0.8856789156974942,0.11432108430250576,1.1258237021439468,1.3742895496604497,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,4,brightness_up,5,0.9920144566582404,0.8610527504944192,0.1389472495055808,1.1258237021439468,1.3742895496604497,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,0,brightness_up,1,0.986881642329062,0.8849474082291483,0.1150525917708517,6.6011707476899835,8.71768397884806,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,0,brightness_up,2,0.986881642329062,0.6938144077436021,0.30618559225639785,6.6011707476899835,8.71768397884806,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,0,brightness_up,3,0.986881642329062,0.4187405837065726,0.5812594162934275,6.6011707476899835,8.71768397884806,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,0,brightness_up,4,0.986881642329062,0.37026689039063637,0.6297331096093637,6.6011707476899835,8.71768397884806,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,0,brightness_up,5,0.986881642329062,0.3395469635091612,0.6604530364908388,6.6011707476899835,8.71768397884806,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,1,brightness_up,1,0.9886038123934132,0.8693266327758085,0.13067336722419154,7.809930362723134,10.394725096083981,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,1,brightness_up,2,0.9886038123934132,0.5287102111955474,0.4712897888044526,7.809930362723134,10.394725096083981,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,1,brightness_up,3,0.9886038123934132,0.3271347799254541,0.672865220074546,7.809930362723134,10.394725096083981,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,1,brightness_up,4,0.9886038123934132,0.2928329397902375,0.7071670602097625,7.809930362723134,10.394725096083981,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,1,brightness_up,5,0.9886038123934132,0.2694916869499801,0.7305083130500198,7.809930362723134,10.394725096083981,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,2,brightness_up,1,0.978331286151004,0.7681664772683794,0.2318335227316206,6.924899414579318,8.990453428622939,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,2,brightness_up,2,0.978331286151004,0.6236014184234308,0.37639858157656925,6.924899414579318,8.990453428622939,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,2,brightness_up,3,0.978331286151004,0.45424099542554863,0.5457590045744514,6.924899414579318,8.990453428622939,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,2,brightness_up,4,0.978331286151004,0.3948705264617347,0.6051294735382653,6.924899414579318,8.990453428622939,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,2,brightness_up,5,0.978331286151004,0.35400110585512723,0.6459988941448728,6.924899414579318,8.990453428622939,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,3,brightness_up,1,0.9881007357017896,0.7823028140378857,0.2176971859621143,8.490011947397095,11.309464630572915,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,3,brightness_up,2,0.9881007357017896,0.46074309638253713,0.5392569036174628,8.490011947397095,11.309464630572915,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,3,brightness_up,3,0.9881007357017896,0.29484257297661026,0.7051574270233898,8.490011947397095,11.309464630572915,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,3,brightness_up,4,0.9881007357017896,0.2658723511029715,0.7341276488970285,8.490011947397095,11.309464630572915,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,3,brightness_up,5,0.9881007357017896,0.2475330733983842,0.7524669266016157,8.490011947397095,11.309464630572915,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,4,brightness_up,1,0.988147309202292,0.9268467570643719,0.07315324293562808,6.255299816129212,8.272236432147492,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,4,brightness_up,2,0.988147309202292,0.7366934946954593,0.2633065053045407,6.255299816129212,8.272236432147492,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,4,brightness_up,3,0.988147309202292,0.4934349867394493,0.5065650132605507,6.255299816129212,8.272236432147492,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,4,brightness_up,4,0.988147309202292,0.376412502397979,0.623587497602021,6.255299816129212,8.272236432147492,True,False,0.06946294328845175,0.051093661194185055
blood,scratch,4,brightness_up,5,0.988147309202292,0.2940545772025097,0.7059454227974903,6.255299816129212,8.272236432147492,True,False,0.06946294328845175,0.051093661194185055
blood,pretrained,0,brightness_down,1,0.9899915047646126,0.9855309797654032,0.014469020234596841,3.7970710521955597,4.782270241699675,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,0,brightness_down,2,0.9899915047646126,0.9491368499978836,0.050863150002116386,3.7970710521955597,4.782270241699675,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,0,brightness_down,3,0.9899915047646126,0.7889452897797267,0.21105471022027333,3.7970710521955597,4.782270241699675,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,0,brightness_down,4,0.9899915047646126,0.5074836477778947,0.4925163522221053,3.7970710521955597,4.782270241699675,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,0,brightness_down,5,0.9899915047646126,0.26891294151180434,0.7310870584881957,3.7970710521955597,4.782270241699675,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,1,brightness_down,1,0.9867345502282888,0.9694746521102349,0.03052534788976513,6.182750921336332,7.836935826176531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,1,brightness_down,2,0.9867345502282888,0.8062591882908894,0.19374081170911062,6.182750921336332,7.836935826176531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,1,brightness_down,3,0.9867345502282888,0.43170816131424455,0.5682918386857554,6.182750921336332,7.836935826176531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,1,brightness_down,4,0.9867345502282888,0.2013581576650941,0.7986418423349059,6.182750921336332,7.836935826176531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,1,brightness_down,5,0.9867345502282888,0.14877350009909682,0.8512264999009032,6.182750921336332,7.836935826176531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,2,brightness_down,1,0.9911905785219126,0.9847254766685671,0.015274523331432865,5.3965595042444185,6.886067707981757,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,2,brightness_down,2,0.9911905785219126,0.8902193242273027,0.10978067577269734,5.3965595042444185,6.886067707981757,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,2,brightness_down,3,0.9911905785219126,0.5293822478991788,0.47061775210082124,5.3965595042444185,6.886067707981757,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,2,brightness_down,4,0.9911905785219126,0.25566533890686666,0.7443346610931334,5.3965595042444185,6.886067707981757,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,2,brightness_down,5,0.9911905785219126,0.2081573648836803,0.7918426351163197,5.3965595042444185,6.886067707981757,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,3,brightness_down,1,0.9910253517357612,0.9762019970462135,0.023798002953786535,4.999399292236653,6.365870512393531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,3,brightness_down,2,0.9910253517357612,0.8762317542993848,0.12376824570061518,4.999399292236653,6.365870512393531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,3,brightness_down,3,0.9910253517357612,0.5569044256010152,0.44309557439898484,4.999399292236653,6.365870512393531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,3,brightness_down,4,0.9910253517357612,0.3425184107896848,0.6574815892103152,4.999399292236653,6.365870512393531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,3,brightness_down,5,0.9910253517357612,0.27318684786455677,0.7268131521354433,4.999399292236653,6.365870512393531,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,4,brightness_down,1,0.9920144566582404,0.9883066153586699,0.011693384641330073,4.761486985832856,6.07219866583648,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,4,brightness_down,2,0.9920144566582404,0.96038917209414,0.03961082790586001,4.761486985832856,6.07219866583648,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,4,brightness_down,3,0.9920144566582404,0.6758677434669143,0.32413225653308575,4.761486985832856,6.07219866583648,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,4,brightness_down,4,0.9920144566582404,0.2740184391559744,0.7259815608440257,4.761486985832856,6.07219866583648,True,False,0.0790077546902872,0.06063847259602051
blood,pretrained,4,brightness_down,5,0.9920144566582404,0.22044605123591512,0.7795539487640849,4.761486985832856,6.07219866583648,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,0,brightness_down,1,0.986881642329062,0.8313469763979724,0.1686530236020276,8.790406662050648,11.236957435450694,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,0,brightness_down,2,0.986881642329062,0.30670754280644175,0.6932924571935583,8.790406662050648,11.236957435450694,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,0,brightness_down,3,0.986881642329062,0.1393940148797662,0.8606059851202338,8.790406662050648,11.236957435450694,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,0,brightness_down,4,0.986881642329062,0.125,0.875,8.790406662050648,11.236957435450694,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,0,brightness_down,5,0.986881642329062,0.125,0.875,8.790406662050648,11.236957435450694,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,1,brightness_down,1,0.9886038123934132,0.9037360657851585,0.09626393421484147,8.143408938033655,10.422364565853925,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,1,brightness_down,2,0.9886038123934132,0.3421826614112941,0.6578173385887058,8.143408938033655,10.422364565853925,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,1,brightness_down,3,0.9886038123934132,0.21600650039279817,0.7839934996072018,8.143408938033655,10.422364565853925,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,1,brightness_down,4,0.9886038123934132,0.1784842886882678,0.8215157113117322,8.143408938033655,10.422364565853925,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,1,brightness_down,5,0.9886038123934132,0.14262820512820512,0.8573717948717949,8.143408938033655,10.422364565853925,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,2,brightness_down,1,0.978331286151004,0.8997076267126248,0.10029237328737517,8.5956850467181,10.842243110197073,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,2,brightness_down,2,0.978331286151004,0.3182452262262388,0.6817547737737613,8.5956850467181,10.842243110197073,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,2,brightness_down,3,0.978331286151004,0.1360176282051282,0.8639823717948718,8.5956850467181,10.842243110197073,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,2,brightness_down,4,0.978331286151004,0.12540064102564102,0.874599358974359,8.5956850467181,10.842243110197073,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,2,brightness_down,5,0.978331286151004,0.125,0.875,8.5956850467181,10.842243110197073,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,3,brightness_down,1,0.9881007357017896,0.8929197140994364,0.10708028590056362,8.165301653002196,10.442592937539457,True,False,0.0790077546902872,0.06063847259602051
blood,scratch,3,brightness_down,2,0.9881007357017896,0.45712347473075254,0.5428765252692475,8.165301653002196,10.442592937539457,True,False,0.0790077546902872,0.06063847259602051
